game_id,turn,plateau_0,plateau_1,plateau_2,plateau_3,plateau_4,plateau_5,plateau_6,plateau_7,plateau_8,plateau_9,plateau_10,plateau_11,plateau_12,plateau_13,plateau_14,plateau_15,plateau_16,plateau_17,plateau_18,tile_0,tile_1,tile_2,position,final_score
560,17,173,928,174,563,573,524,564,968,974,164,978,924,568,963,973,168,578,0,0,5,2,8,17,56
560,18,173,928,174,563,573,524,564,968,974,164,978,924,568,963,973,168,578,528,0,1,7,8,18,56
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,5,120
561,1,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,2,120
561,2,0,0,924,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,6,120
561,3,0,0,924,0,0,578,964,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,120
561,4,0,0,924,0,0,578,964,0,123,0,0,0,0,0,0,0,0,0,0,1,6,8,7,120
561,5,0,0,924,0,0,578,964,168,123,0,0,0,0,0,0,0,0,0,0,9,7,8,4,120
561,6,0,0,924,0,978,578,964,168,123,0,0,0,0,0,0,0,0,0,0,1,6,4,3,120
561,7,0,0,924,164,978,578,964,168,123,0,0,0,0,0,0,0,0,0,0,9,6,8,0,120
561,8,968,0,924,164,978,578,964,168,123,0,0,0,0,0,0,0,0,0,0,1,7,4,11,120
561,9,968,0,924,164,978,578,964,168,123,0,0,174,0,0,0,0,0,0,0,1,7,8,12,120
561,10,968,0,924,164,978,578,964,168,123,0,0,174,178,0,0,0,0,0,0,9,7,3,1,120
561,11,968,973,924,164,978,578,964,168,123,0,0,174,178,0,0,0,0,0,0,5,7,3,9,120
561,12,968,973,924,164,978,578,964,168,123,573,0,174,178,0,0,0,0,0,0,9,6,3,14,120
561,13,968,973,924,164,978,578,964,168,123,573,0,174,178,0,963,0,0,0,0,5,6,8,16,120
561,14,968,973,924,164,978,578,964,168,123,573,0,174,178,0,963,0,568,0,0,5,6,4,17,120
561,15,968,973,924,164,978,578,964,168,123,573,0,174,178,0,963,0,568,564,0,5,2,4,13,120
561,16,968,973,924,164,978,578,964,168,123,573,0,174,178,524,963,0,568,564,0,5,2,3,18,120
561,17,968,973,924,164,978,578,964,168,123,573,0,174,178,524,963,0,568,564,523,5,6,3,10,120
561,18,968,973,924,164,978,578,964,168,123,573,563,174,178,524,963,0,568,564,523,5,2,8,15,120
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,2,111
562,1,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,111
562,2,0,0,974,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,111
562,3,0,0,974,563,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,5,111
562,4,0,0,974,563,123,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,8,111
562,5,0,0,974,563,123,173,0,0,174,0,0,0,0,0,0,0,0,0,0,5,6,8,7,111
562,6,0,0,974,563,123,173,0,568,174,0,0,0,0,0,0,0,0,0,0,9,2,8,1,111
562,7,0,928,974,563,123,173,0,568,174,0,0,0,0,0,0,0,0,0,0,1,6,4,6,111
562,8,0,928,974,563,123,173,164,568,174,0,0,0,0,0,0,0,0,0,0,9,6,8,0,111
562,9,968,928,974,563,123,173,164,568,174,0,0,0,0,0,0,0,0,0,0,9,7,8,12,111
562,10,968,928,974,563,123,173,164,568,174,0,0,0,978,0,0,0,0,0,0,1,2,4,11,111
562,11,968,928,974,563,123,173,164,568,174,0,0,124,978,0,0,0,0,0,0,1,6,3,10,111
562,12,968,928,974,563,123,173,164,568,174,0,163,124,978,0,0,0,0,0,0,1,6,8,14,111
562,13,968,928,974,563,123,173,164,568,174,0,163,124,978,0,168,0,0,0,0,5,7,3,9,111
562,14,968,928,974,563,123,173,164,568,174,573,163,124,978,0,168,0,0,0,0,9,2,3,15,111
562,15,968,928,974,563,123,173,164,568,174,573,163,124,978,0,168,923,0,0,0,5,2,8,16,111
562,16,968,928,974,563,123,173,164,568,174,573,163,124,978,0,168,923,528,0,0,5,6,4,17,111
562,17,968,928,974,563,123,173,164,568,174,573,163,124,978,0,168,923,528,564,0,9,6,4,13,111
562,18,968,928,974,563,123,173,164,568,174,573,163,124,978,964,168,923,528,564,0,9,2,4,18,111
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,4,99
563,1,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,5,99
563,2,0,0,0,0,523,528,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,2,99
563,3,0,0,964,0,523,528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,99
563,4,0,0,964,0,523,528,0,0,123,0,0,0,0,0,0,0,0,0,0,1,7,3,6,99
563,5,0,0,964,0,523,528,173,0,123,0,0,0,0,0,0,0,0,0,0,5,6,3,3,99
563,6,0,0,964,563,523,528,173,0,123,0,0,0,0,0,0,0,0,0,0,9,6,3,0,99
563,7,963,0,964,563,523,528,173,0,123,0,0,0,0,0,0,0,0,0,0,9,2,3,1,99
563,8,963,923,964,563,523,528,173,0,123,0,0,0,0,0,0,0,0,0,0,5,7,8,10,99
563,9,963,923,964,563,523,528,173,0,123,0,578,0,0,0,0,0,0,0,0,5,6,4,11,99
563,10,963,923,964,563,523,528,173,0,123,0,578,564,0,0,0,0,0,0,0,9,7,3,14,99
563,11,963,923,964,563,523,528,173,0,123,0,578,564,0,0,973,0,0,0,0,5,7,4,13,99
563,12,963,923,964,563,523,528,173,0,123,0,578,564,0,574,973,0,0,0,0,1,6,8,7,99
563,13,963,923,964,563,523,528,173,168,123,0,578,564,0,574,973,0,0,0,0,1,6,4,15,99
563,14,963,923,964,563,523,528,173,168,123,0,578,564,0,574,973,164,0,0,0,5,2,4,9,99
563,15,963,923,964,563,523,528,173,168,123,524,578,564,0,574,973,164,0,0,0,1,7,8,16,99
563,16,963,923,964,563,523,528,173,168,123,524,578,564,0,574,973,164,178,0,0,5,6,8,18,99
563,17,963,923,964,563,523,528,173,168,123,524,578,564,0,574,973,164,178,0,568,9,2,4,12,99
563,18,963,923,964,563,523,528,173,168,123,524,578,564,924,574,973,164,178,0,568,1,7,4,17,99
564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,5,63
564,1,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,1,63
564,2,0,564,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,7,63
564,3,0,564,0,0,0,964,0,574,0,0,0,0,0,0,0,0,0,0,0,5,6,8,2,63
564,4,0,564,568,0,0,964,0,574,0,0,0,0,0,0,0,0,0,0,0,1,6,3,4,63
564,5,0,564,568,0,163,964,0,574,0,0,0,0,0,0,0,0,0,0,0,1,7,4,10,63
564,6,0,564,568,0,163,964,0,574,0,0,174,0,0,0,0,0,0,0,0,9,7,3,6,63
564,7,0,564,568,0,163,964,973,574,0,0,174,0,0,0,0,0,0,0,0,1,7,8,3,63
564,8,0,564,568,178,163,964,973,574,0,0,174,0,0,0,0,0,0,0,0,5,6,3,0,63
564,9,563,564,568,178,163,964,973,574,0,0,174,0,0,0,0,0,0,0,0,9,2,8,8,63
564,10,563,564,568,178,163,964,973,574,928,0,174,0,0,0,0,0,0,0,0,1,2,8,13,63
564,11,563,564,568,178,163,964,973,574,928,0,174,0,0,128,0,0,0,0,0,9,6,3,11,63
564,12,563,564,568,178,163,964,973,574,928,0,174,963,0,128,0,0,0,0,0,9,7,4,14,63
564,13,563,564,568,178,163,964,973,574,928,0,174,963,0,128,974,0,0,0,0,1,7,3,9,63
564,14,563,564,568,178,163,964,973,574,928,173,174,963,0,128,974,0,0,0,0,5,2,3,12,63
564,15,563,564,568,178,163,964,973,574,928,173,174,963,523,128,974,0,0,0,0,5,2,8,16,63
564,16,563,564,568,178,163,964,973,574,928,173,174,963,523,128,974,0,528,0,0,1,6,8,17,63
564,17,563,564,568,178,163,964,973,574,928,173,174,963,523,128,974,0,528,168,0,9,2,3,18,63
564,18,563,564,568,178,163,964,973,574,928,173,174,963,523,128,974,0,528,168,923,1,2,4,15,63
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,1,68
565,1,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,3,68
565,2,0,178,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,68
565,3,123,178,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,68
565,4,123,178,0,923,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,5,2,4,8,68
565,5,123,178,0,923,0,0,0,124,524,0,0,0,0,0,0,0,0,0,0,5,7,3,6,68
565,6,123,178,0,923,0,0,573,124,524,0,0,0,0,0,0,0,0,0,0,5,6,4,4,68
